ticker,sector,date,market_regime,China_Revenue_Percent,US_Revenue_Percent,Europe_Revenue_Percent,Governance_Score,M_and_A_Event,Major_Product_Launch,Regulatory_Change_Event,Supplier_Concentration,Customer_Concentration,Supply_Chain_Risk_Score,Cyber_Risk_Score,Carbon_Emissions_Score,Regulatory_Risk_Score,Revenue_Growth_YoY,EBITDA_Margin,Market_Risk_Score,Debt_to_Equity,Monthly_Return
AAPL,Technology,2022-11-01,normal,0.20956738092473753,0.6841033379450424,0.3002394428516741,66.87424229267846,0,0,0,0.2718637548936455,0.16013869849182738,0.21561523807013133,0.7845483937971286,16.741023517091122,0.3704263922043256,0.22646599895462102,0.2816521699318961,0.5639681381648338,0.00324468209179149,0.0012800737760749782
AAPL,Technology,2022-12-01,normal,0.23245451984716348,0.6565325145383243,0.2944834601231481,67.05457979491524,0,0,0,0.16386919571917835,0.14140604289470352,0.3608707029817203,0.7190106986245276,8.92982297367112,0.47953240671574326,0.09899622298944687,0.24333652033188907,0.5495718006724517,0.00672810461696919,-0.04743870452189183
AAPL,Technology,2023-01-01,volatile,0.21333120846786957,0.7125517772718652,0.31284846549729384,66.44155970975389,0,0,0,0.27944034819960956,0.1914565028236137,0.2307718703083146,0.7489827310598647,23.108722096239106,0.12140525032558208,0.0,0.28364048189622043,0.5972435188588932,0.023584960452268242,-0.018763497321554225
AAPL,Technology,2023-02-01,volatile,0.2305475627895803,0.6697497925139183,0.29289089591055234,67.37607725392884,0,0,0,0.3235375263397723,0.16471885736390962,0.25220011754092175,0.8852677640602153,14.894830722954723,0.2839222698429752,0.004020888470597214,0.2716381131817738,0.5339505193013723,0.12018365491840124,0.06492894630780986
AAPL,Technology,2023-03-01,volatile,0.2156636782354578,0.6964736766567862,0.2898923626710627,65.96538102133725,0,0,0,0.1528713441381075,0.18293707418113614,0.36842353383958887,0.7296297329021667,12.991704601881938,0.44610610062517986,0.0,0.23993902935094594,0.6691647094421626,0.044744251451008195,0.05844877058452906
AAPL,Technology,2023-04-01,volatile,0.27602727282058687,0.7038745347307418,0.2887814392050028,65.8105177823275,0,0,0,0.22790698403978155,0.17018948318612553,0.27518470118191124,0.8033386040409842,0.0,0.4320226581451243,0.0,0.2680750992519526,0.6293857615248192,0.0,-0.0036765494908143747
AAPL,Technology,2023-05-01,volatile,0.26376088589612945,0.6736764545325118,0.3047557094829324,64.68021807955141,0,0,0,0.18949716080412365,0.13141893606345223,0.37522945997671503,0.7426798995998604,15.483003001283025,0.6178629459681267,0.01439099665305301,0.23067137300646987,0.5691235829995787,0.08333908881201652,-0.0006797755737390221
AAPL,Technology,2023-06-01,volatile,0.23725388929051375,0.6960839549822503,0.306747997633087,62.52341868551889,0,0,0,0.29604824145488967,0.10125407207914545,0.24154370248256785,0.5509690345284848,9.629623180712358,0.430890110342589,0.19136912015657967,0.2875781655873845,0.5380412238142164,0.13083528669274536,-0.03694277046591696
AAPL,Technology,2023-07-01,volatile,0.24834732087401193,0.7006315958007141,0.2816129259044826,69.2271398752805,0,0,0,0.32630542061919776,0.164859454269065,0.3002688901322924,0.7792697463482509,1.2191382462285567,0.3230339546279507,0.17581186333336354,0.3141926831606067,0.6352141383930329,0.13191432310792384,0.05489860418521241
AAPL,Technology,2023-08-01,volatile,0.2347422785469278,0.6766661330739853,0.29087233062881096,68.86733242629737,0,0,0,0.32668719259722445,0.13918413216137387,0.21637989679701503,0.5564601094157321,22.03867403534702,0.48768596525085894,0.017915760763647273,0.28442743345577753,0.4564174871221304,0.27480951738362513,0.023490100048807225
AAPL,Technology,2023-09-01,volatile,0.24582292560393848,0.6997296244009487,0.3012088806796481,67.38739983742491,0,0,0,0.21093706233123338,0.21900265149820816,0.36588209055287885,0.7487316461389742,9.857735376962586,0.5172020500009845,0.2784514027341425,0.2688943283446832,0.5943858469321412,0.04139448731872817,0.052410551519298895
AAPL,Technology,2023-10-01,volatile,0.23197901768358067,0.7022592217035801,0.2731914146224997,66.47987264597387,0,0,0,0.30941632089525173,0.15461006759357293,0.18887311529833778,0.7146110606549783,8.722699262213109,0.09688323113956998,0.017768415116576848,0.32782582869992666,0.6615020715674494,0.2194550338761849,0.04167905715366954
AAPL,Technology,2023-11-01,volatile,0.238257255900744,0.6630837737481414,0.3221323863947796,67.05806865689563,0,0,0,0.2722671192470671,0.16704890684234663,0.5999470375094798,0.620890652176821,21.80499391528537,0.09098973432502405,0.0,0.2216337902847886,0.6278795474290262,0.04253355884236382,0.011398048323826985
AAPL,Technology,2023-12-01,volatile,0.23853860434439333,0.6822167325877255,0.3016764359715976,68.60607954410813,0,0,0,0.21168236941573032,0.1904681599289049,0.4702786721060519,0.8075837748336161,1.1259850015105268,0.34992587047228585,0.07279131655723114,0.23072293806071015,0.7792115462120981,0.006318885645980644,-0.011399838808687775
AAPL,Technology,2024-01-01,volatile,0.25785422907591043,0.6940995581526955,0.2927891267040902,69.25829139559515,0,0,0,0.19452036161779826,0.21533841616236263,0.230562414350634,0.6560477750356933,20.466066980673414,0.21248213065239677,0.10142057983632918,0.2659079787884622,0.6887416878383992,0.0,-0.03949473917251366
AAPL,Technology,2024-02-01,volatile,0.23273658501266245,0.7046507457264295,0.29608920585591525,66.2682016430935,0,0,0,0.34531153059445413,0.12195224547130967,0.41396836040986895,0.7567066683787667,9.509831993167674,0.42416552640465405,0.058031829037433355,0.23827468558114284,0.6413982482308361,0.04921517697162578,-0.020079232403540488
AAPL,Technology,2024-03-01,volatile,0.25180008482613003,0.651162619838218,0.30669034473553747,67.88482675369274,0,1,0,0.3590359924795121,0.20951264719231524,0.250704261739341,0.7801402869578817,9.140772520625163,0.5070903561241743,0.16354140386429009,0.20705218675952825,0.6335983232738437,0.05691519535201102,-0.013964855233766154
AAPL,Technology,2024-04-01,volatile,0.2552554699091603,0.6547339870884342,0.28841439788811046,69.62225562826691,0,0,0,0.23382043077800485,0.17719734516090774,0.3716368943149836,0.6440303314397025,15.422549831306352,0.3402013336851277,0.03772652845545218,0.3507443206901265,0.6218186236519796,0.15377441754312546,-0.00265788558184097
AAPL,Technology,2024-05-01,volatile,0.24293525990190137,0.720630304635685,0.2901291177844033,70.56452890486051,0,0,0,0.22362027345813018,0.19028228335482417,0.1694744630540368,0.8568598916573185,0.0,0.39508471126070394,0.13075039379286013,0.3244310457480159,0.6755025957719288,0.10738433992508083,0.05148976042131106
AAPL,Technology,2024-06-01,volatile,0.2648792267301148,0.676139405752246,0.30272820470021566,63.886528065471154,0,0,0,0.27511407485432904,0.17528635470845866,0.37969630475438004,0.7613861688199216,1.6750785378957165,0.3012936714377859,0.13180320800630185,0.27867550262514673,0.7507657310475097,0.043879708676190794,0.007443240434795335
AAPL,Technology,2024-07-01,volatile,0.26240070583136055,0.6748933973586273,0.29735999613169084,66.01508121145656,0,0,0,0.22588507650986134,0.200735613011626,0.3313376981741368,0.7474804407742137,14.375310256358288,0.19383598755952047,0.0,0.3247389623677763,0.7274651490479402,0.06077711677629927,-0.031883693939757964
AAPL,Technology,2024-08-01,volatile,0.2553450989290122,0.6994822837270837,0.29686896049351846,69.38597369004957,0,0,0,0.24383773071471213,0.1490327324924579,0.49854550706917744,0.8966338300303571,5.7148394733052745,0.372788359258128,0.0,0.21579477366190974,0.6583677380869923,0.0,-0.0194518260802837
AAPL,Technology,2024-09-01,volatile,0.242941331964105,0.6898985865737052,0.3119037932904218,64.94292370738907,0,0,0,0.26972316756388753,0.13763026284395724,0.5767370747190818,0.6704982194738026,20.81452377442409,0.6187932882775012,0.0,0.18434984005199134,0.688395909025169,0.0,0.01175093455676454
AAPL,Technology,2024-10-01,volatile,0.23117761978337495,0.6752949109964453,0.2947176394060281,66.19283325211352,0,0,0,0.21933080987061201,0.14583111680605193,0.40199975364557605,0.7543537443229329,0.0,0.5983744788676639,0.20270552928788965,0.2246208834086846,0.6207520327994287,0.07131918034214794,0.02323836681522693
AAPL,Technology,2024-11-01,volatile,0.2568059151652972,0.7254183826983018,0.2946293160873405,65.34303729978974,0,0,0,0.2359638803188255,0.1621494658979796,0.4235596521838323,0.6371844963842669,0.0,0.33523501721880855,0.14624339931181346,0.2825633143971868,0.7831264516446885,0.0,-0.03980110589521652
AAPL,Technology,2024-12-01,volatile,0.25288600076479145,0.6900147466766757,0.2994543315660536,68.80562507416778,0,0,0,0.29909356641683127,0.1943980488221557,0.4686611595034421,0.8751257994208781,15.28073372042174,0.4004934045225612,0.03995996871981143,0.2831616147784301,0.685796383326954,0.06917948923711428,-0.0035807644306385562
MSFT,Technology,2022-01-01,normal,0.1650957995007462,0.6854218809846265,0.2721339930288408,71.95613909713435,0,0,0,0.2850489344237718,0.4943728535976531,0.32571553436994133,0.6958966151005971,13.389247105460559,0.3835070919353904,0.1374077743607212,0.24007702690711769,0.7270563712393102,0.07859971496452647,0.001676949418803397
MSFT,Technology,2022-02-01,normal,0.15642758657590894,0.6525936981531064,0.27196939504232004,68.24334819886064,0,0,0,0.2585429952010627,0.47119628544665015,0.3315777394519975,0.8859667431887047,9.755968289627761,0.30523850447539047,0.2037584656016499,0.24493297626565488,0.5237562953529827,0.08887058919206373,0.008468419963813128
MSFT,Technology,2022-03-01,normal,0.1440962466994356,0.6740199726784676,0.27266100948635374,70.73510873934859,0,0,0,0.19917160822512295,0.4535551820027946,0.2749987179888645,0.7971355067563957,0.0,0.5675907074184063,0.10419847854597775,0.2747773866349907,0.5968175285808489,0.0,0.017551318620341632
MSFT,Technology,2022-04-01,normal,0.1599328509874428,0.678862898838133,0.2667932440656155,72.87426962204503,0,0,0,0.20884600293915773,0.5050569592717639,0.34073056659419715,0.7990357581339516,19.444457474865423,0.3954660111665034,0.08689366085759552,0.27217603619054714,0.8551556388874613,0.0,0.05018310872644568
MSFT,Technology,2022-05-01,normal,0.163717744029163,0.6312373416901196,0.2715040464977497,70.50116268587229,0,0,0,0.19644730515808234,0.48720226947326317,0.28092715854780603,0.655927997976499,29.31478231230671,0.30435203338608235,0.11872392664948232,0.24946433740176494,0.6779692428342238,0.0847060427983083,0.008649529688568457
MSFT,Technology,2022-06-01,normal,0.1531008086492584,0.6545864056802012,0.2661901073289106,76.66731856449296,0,0,0,0.20916209267566027,0.49421542510322436,0.08768699834712596,0.705117312955848,2.3088654573065224,0.2340872068473879,0.0,0.4167524846787646,0.6399820950403928,0.0,0.03596346654866654
MSFT,Technology,2022-07-01,normal,0.19250801177376992,0.6783455173907359,0.2708193060478435,70.5693924454109,0,0,0,0.18131908344439773,0.520634240318341,0.3269581436858084,0.8296766941319722,7.931257037639998,0.5474414622436492,0.05938516387985598,0.330575635259512,0.6671384356129075,0.05945101952301135,-0.014869290418013928
MSFT,Technology,2022-08-01,normal,0.15393493829112545,0.6722265746894387,0.2815162467240368,77.7932867042635,0,0,0,0.2054608018167402,0.4891040452098438,0.3043640956465014,0.7948034723478864,0.0,0.3267701898239534,0.0,0.3312750646925146,0.7544209015748149,0.0,0.05059800942787114
MSFT,Technology,2022-09-01,normal,0.14000558978200303,0.6305653461282842,0.2724675205342415,73.95746260604636,0,0,0,0.12864463312080204,0.470780888128342,0.36405317804579906,0.7425195592379452,12.761649017662448,0.19679992648400288,0.15168090826609323,0.3284441386178243,0.7046940152470379,0.0,0.02532010634449176
MSFT,Technology,2022-10-01,normal,0.15869110346218004,0.6268430195317253,0.2697187738314269,71.549805204377,0,0,0,0.26341232264165726,0.4770907126227038,0.18324767261469366,0.5942771534272381,18.4955720522509,0.30230559267820867,0.050519498519289587,0.31104696712796764,0.6541597738361482,0.04383883567075126,-0.02275200583483858
MSFT,Technology,2022-11-01,normal,0.18444623943099267,0.6499777120692543,0.25465718336204424,71.00703567889023,0,0,0,0.25264619764715296,0.5246389683114042,0.4321186721891304,0.719905946530949,12.27833044276104,0.5326063585086485,0.0,0.25463715764892914,0.7229208526717626,0.0,0.0025379263356609476
MSFT,Technology,2022-12-01,normal,0.15077003401525804,0.6572345242770855,0.25987345370332043,71.48327722645729,0,0,0,0.23271176182869432,0.5154537711058722,0.32511086799895406,0.8301912692100211,0.0,0.6151167810100016,0.0011180405860084282,0.2999352386066061,0.620513160312046,0.09138271842551843,-0.017670020460794217
MSFT,Technology,2023-01-01,volatile,0.15204552382813374,0.6981334708098162,0.2683161783410083,72.2981317471815,0,0,0,0.20874786536932224,0.5480661588802609,0.38752386720829324,0.7691900469606106,5.390722179353548,0.38376181158483647,0.03496115140005157,0.29428028421789687,0.6248603178558958,0.09976493965603134,-0.017534502958351884
MSFT,Technology,2023-02-01,volatile,0.19714342008768732,0.644420277284143,0.2731892855454035,73.87355114737808,0,0,0,0.19767324497467875,0.4806392418060783,0.4146947688814482,0.8466092161630844,0.0,0.44612435730754463,0.08983161623985857,0.2672031111513018,0.8825856005895875,0.020697914035863324,0.0012424351210126076
MSFT,Technology,2023-03-01,volatile,0.16105946655637246,0.6601644246841099,0.25926025147968973,68.98316423563347,0,0,0,0.13265589375709935,0.4788578612974818,0.16732114756920774,0.6709020296329663,11.389062737712916,0.29049288077191404,0.1250724331572834,0.3645607009727531,0.3458251311885992,0.0,0.04002085388903184
MSFT,Technology,2023-04-01,volatile,0.18704324356235746,0.6507679582294152,0.27002364839618365,69.54977755071815,0,0,0,0.13365245453478397,0.5294921254201134,0.36861685814265044,0.7885021005423821,16.67114860975752,0.4720195605667431,0.04682346675317332,0.2591404054403242,0.6855828932894951,0.0,-0.0018910868532829748
MSFT,Technology,2023-05-01,volatile,0.13066176675814214,0.6578860511965855,0.2603370912771326,69.65608736639051,0,0,0,0.2860181252773803,0.5111564365401235,0.21806470353271407,0.5718450116449769,8.734857875777069,0.3412114819578463,0.0,0.3243250877461807,0.8169314571994181,0.05466078052044647,0.005364859967088875
MSFT,Technology,2023-06-01,volatile,0.1457763420653734,0.687801137793688,0.2694715606805416,70.70533949043372,0,0,0,0.21347666683048203,0.4894297429745689,0.2915249743596123,0.6662903668816482,4.168654920335795,0.20492756656742514,0.1895353085252313,0.28092530390097703,0.5861382735403967,0.0,0.045263731007306574
MSFT,Technology,2023-07-01,volatile,0.1586219094762093,0.6848076851859553,0.2634880961062031,72.42125432526966,0,0,0,0.23651038451054676,0.4659166284304638,0.2597623815409269,0.7812704036995176,18.741976578541582,0.5688561481716164,0.0,0.27646170253037033,0.8208948361376608,0.0,0.006174868451232118
MSFT,Technology,2023-08-01,volatile,0.16447922709364618,0.6681436800200763,0.262499962095377,68.99202834439517,0,0,0,0.11463692588894997,0.505033433240356,0.46152719856904156,0.6947187589966637,8.399905942025498,0.30844902848085376,0.0,0.2486432324800541,0.5693811706900985,0.02827267007392802,-0.011366367724464362
MSFT,Technology,2023-09-01,volatile,0.1691966212778648,0.628734930808408,0.27353180467078636,73.5303239240399,0,0,0,0.24504214218674497,0.5463602259902407,0.2754681165728466,0.8968602606837344,9.392110273283812,0.2775320060608987,0.0,0.33136142950952047,0.6389182060028952,0.041263827227654835,0.05626040479482351
MSFT,Technology,2023-10-01,volatile,0.15838529518462244,0.6861330332253586,0.2580775674513777,70.79544779818845,0,0,0,0.1399350458371554,0.5243568718641732,0.30920286847476397,0.9681038667939523,12.589997876529143,0.40064902642388345,0.0,0.2866512456919623,0.699159202179781,0.09947599223805528,0.0315675221110736
MSFT,Technology,2023-11-01,volatile,0.14880111383189087,0.633228184661325,0.2518609486176088,72.87924865464714,0,0,0,0.2521084332976788,0.488901947182258,0.31441123237977253,0.725037045671422,5.731039918327918,0.4094070775726746,0.0,0.3266163724894667,0.7532665020847293,0.09262104857709602,-0.00860140264731925
MSFT,Technology,2023-12-01,volatile,0.15979380830026993,0.6360945875596392,0.26669284178138614,69.79011416810945,0,0,0,0.27594567292733696,0.48721313210244344,0.37765291490019065,0.8648533819569911,14.22776058856083,0.36640798563298654,0.0,0.2390403185517093,0.739780398661579,0.0,-0.006498549570550431
MSFT,Technology,2024-01-01,volatile,0.16565390153999202,0.6704466988196152,0.26951801456805086,72.83626928847445,0,0,0,0.2244572180699091,0.4641654840497876,0.3534036120923079,0.6048455192983567,1.0902690964744446,0.42178588741084005,0.0,0.28558857774822693,0.6104376001956315,0.0,0.0007668506577354992
MSFT,Technology,2024-02-01,volatile,0.15038576789768632,0.6659018380196831,0.2639437174811023,71.89463942841326,0,0,0,0.17385566307918107,0.5164505649280375,0.14174166389362142,0.47678480417907837,16.57827094946982,0.2021101358983024,0.0,0.29834355979554317,0.35391158794376576,0.08398062880003312,0.046998123181310386
MSFT,Technology,2024-03-01,volatile,0.15299069502751547,0.6080319978895823,0.26476055786611696,72.64687401162715,0,0,0,0.1605869354957916,0.48703577095012907,0.09577861618712613,0.9253741357634168,0.0,0.34350150783584016,0.132120841684438,0.31805763672278975,0.38633190327444733,0.0005232718282556156,0.010262212791782882
MSFT,Technology,2024-04-01,volatile,0.1189934328702098,0.6655506415839245,0.27229394097097126,74.14791890989875,0,0,0,0.15425112887188186,0.5526831872627629,0.21082456742179204,0.8063149595391298,10.839326613852819,0.5051756825313196,0.16805046295970624,0.29775510673218303,0.5698454985694036,0.09257777126310057,0.00447067736270583
MSFT,Technology,2024-05-01,volatile,0.2047886479925823,0.6625835503541353,0.2665697868355207,72.23262661255187,0,1,0,0.17016761048731888,0.5269282806102094,0.2247814444995196,0.5987065692187563,14.443845693308198,0.5251630521210509,0.07533789903919433,0.2712625282589824,0.6283406482753863,0.0,0.00582923905349262
MSFT,Technology,2024-06-01,volatile,0.1821127548017772,0.6719954657481529,0.2833345912118228,69.35808797609106,0,0,0,0.1851691228023704,0.501640574027246,0.5257678873711747,0.6690536962994206,17.32964515839749,0.3925691406806248,0.04507050336650346,0.28260646659300026,0.7968870033307595,0.08659730490091368,0.030938125166679372
MSFT,Technology,2024-07-01,volatile,0.15722184845119216,0.6430686503857004,0.2597749104084314,67.93055282207004,0,0,0,0.1861016905708464,0.4780202519330586,0.3153801632237638,0.7109119433922673,0.0,0.4795082552849629,0.04613480191210015,0.28648201868098155,0.7467789834894678,0.0,0.03774691832312846
MSFT,Technology,2024-08-01,volatile,0.1617200460032051,0.6776248213390981,0.2775674926835183,69.78566234481694,0,0,0,0.23543726739360804,0.49995457941737703,0.23189633822274014,0.6816590598340367,14.457639505067387,0.5269981086854139,0.018299162273926677,0.2871176994282264,0.8142608899774482,0.05461700411907214,0.0719721140227502
MSFT,Technology,2024-09-01,volatile,0.17583109595468074,0.6246375885493642,0.2777564185596871,72.62558277058761,0,0,0,0.1977688451983057,0.4873752362904835,0.38834410914231915,0.6305677945984905,19.188441897483692,0.3117351140752411,0.043649392910508816,0.23493751744345695,0.7530727631560183,0.17250908463005438,-0.014001176425337521
MSFT,Technology,2024-10-01,volatile,0.14231643531185786,0.6654125050273347,0.2847711087985592,68.96355286986024,0,0,0,0.15497683808648413,0.5397728564018,0.2454262426256545,0.754545752913124,17.498798919743805,0.19841933194125932,0.0,0.26410696290668884,0.7704558094225117,0.0,0.07004007431275136
MSFT,Technology,2024-11-01,volatile,0.1532359510689021,0.6635438697964213,0.28564410187432054,75.8754517771403,0,0,0,0.1790527698011986,0.5127994437436703,0.29123729074886767,0.8629363048784706,16.89963941439058,0.2806947684430957,0.11010617539061184,0.32701732447346826,0.4174452988106629,0.12380601394935425,0.02032423073063832
MSFT,Technology,2024-12-01,volatile,0.1468000539554164,0.6429876316466057,0.26887057339232145,72.82338516099541,0,0,0,0.14201914603829222,0.45723833613492165,0.4734892890066687,0.84945396430179,13.482976711932189,0.3287914488921776,0.0,0.25464071373831465,0.8479108330298744,0.21392270196729235,0.03754937075237114
GOOGL,Technology,2022-01-01,normal,0.3483336717643799,0.44130938453770263,0.18777385591053214,44.71632421227882,0,0,0,0.4037693188374092,0.30405421640002644,0.3721171800993739,0.7071331223712056,20.988117031180153,0.5991536093913947,0.0,0.18332584065853236,0.7696343701894475,0.0,-0.09263768852994432
GOOGL,Technology,2022-02-01,normal,0.35489256203912156,0.48170527294173215,0.19414608530268027,48.962759907744925,0,0,0,0.2972280035623077,0.3068979503584966,0.3925681622057764,0.5943423541726838,12.936969017645037,0.4113656198544952,0.07222580688552996,0.24945517963805275,0.6028874418333687,0.18143695554831046,-0.00020404364264615515
GOOGL,Technology,2022-03-01,normal,0.35768331431313666,0.44875749962052636,0.16212259083869068,50.02129373612662,0,0,0,0.364474990370084,0.31252250439035745,0.4848506455029885,0.6795707983815216,17.99776448452847,0.3551765151481441,0.12422901041758297,0.18244756547487423,0.6710838455211732,0.08737320932805603,-0.036137425246710306
GOOGL,Technology,2022-04-01,normal,0.406406480173278,0.4653016008146657,0.18984405460466897,46.63636329435775,0,0,0,0.33635787926769156,0.31591964856982346,0.5587076230468383,0.574613369179134,21.62197900318226,0.5103383257646642,0.10995120874364221,0.16929362517534355,0.7417598044346078,0.0,-0.0037440503179295118
GOOGL,Technology,2022-05-01,normal,0.33666787996039327,0.4052747235335907,0.1907305914829968,50.06107262557691,0,0,0,0.31658311630230995,0.31211567588950173,0.5417233702321123,0.6574685259536879,13.671223861209779,0.39906160660475376,0.0,0.2160660916010228,0.7090651990605329,0.0,0.02689151086121793
GOOGL,Technology,2022-06-01,normal,0.342743361253824,0.4347791725522796,0.18731493095498314,47.53225613499533,0,0,0,0.37769189652626656,0.3363958659673099,0.39786229705101417,0.6462758878501129,46.05176532654437,0.45831693300110515,0.0,0.1661232189802217,0.8563598352131984,0.027939362951798614,-0.05916104392219414
GOOGL,Technology,2022-07-01,normal,0.37649523889160946,0.450338851492703,0.20509797120359555,50.41329907483382,0,0,0,0.29116539091380805,0.31343420917432246,0.5241544896977434,0.7361476556329102,25.29959614338094,0.3835424704091768,0.011094840087318578,0.2069695055257669,0.7239229637173976,0.0,0.002018076036637121
GOOGL,Technology,2022-08-01,normal,0.37332875506324353,0.4597111597368947,0.1747330988308837,46.781595113318865,0,0,0,0.3623047257244238,0.3075133309155237,0.46923443266291953,0.5678623243936444,24.452959621665713,0.42122434791918223,0.13590587507431065,0.22641197502698512,1.0,0.09419510233148715,-0.006368785119724593
GOOGL,Technology,2022-09-01,normal,0.3619983462316521,0.45663840734726907,0.189749831876037,47.66240012312647,0,0,0,0.3369380452860691,0.25124427986359216,0.4006591059246401,0.8035327401651232,19.68878283330637,0.16766007262824822,0.0,0.27317783764493,0.8010247775201704,0.0,-0.022504925695907382
GOOGL,Technology,2022-10-01,normal,0.3498964870180571,0.45044745776622425,0.1660682547640243,49.780385144644235,0,0,0,0.4149741193142235,0.32201447536299344,0.40751833157174266,0.5801835654726579,21.621208157593394,0.28404728690862535,0.1537575875479621,0.21520820667024074,0.7643322281717783,0.0652253665764345,-0.008214030400847387
GOOGL,Technology,2022-11-01,normal,0.3698445362296109,0.45420366007103236,0.19507796641599254,45.561243582911025,0,0,0,0.4035552520145885,0.2704001072482335,0.49426778046065406,0.7387503207445659,12.2027427823067,0.5431843452361513,0.06425423297595458,0.19849431479637247,0.7159824053074766,0.04128846641437117,-0.05195388905245993
GOOGL,Technology,2022-12-01,normal,0.31257083604944436,0.46651830173403785,0.1973709695090332,48.759076571934685,0,0,0,0.3489488182825616,0.3198619825699656,0.4065924696075733,0.7475918080150832,16.20131984706513,0.4790383675772497,0.005302415846552718,0.2290065690917672,0.8161510914833487,0.0,0.01984166963485951
GOOGL,Technology,2023-01-01,volatile,0.3473913912978244,0.47986288916910574,0.1900378665754335,51.92957029699477,0,0,0,0.257861118878713,0.3010145493476287,0.24779713421777663,0.7594107860244298,26.111859866285975,0.3253821361053753,0.07757043537713207,0.2785632675269187,0.7299487597793811,0.057058453687569184,0.023120206484782288
GOOGL,Technology,2023-02-01,volatile,0.3451240339616975,0.46536418251661643,0.18169395937351235,46.785626995833795,0,0,0,0.35392429105325024,0.33915850154636806,0.457183837371003,0.6951769542344091,29.032045894787828,0.10969973918808784,0.10229993534926052,0.21135715226094917,0.5894776657870711,0.08248596871351904,0.04339002690232212
GOOGL,Technology,2023-03-01,volatile,0.35536168990755157,0.48275922414754163,0.20248777602130655,50.88303185057262,0,0,0,0.3038462221883161,0.31080741982894894,0.38755822092631353,0.44223728496951387,21.733592697927232,0.45240707961888554,0.1834440663313312,0.23096561290894357,0.8757116821193431,0.05214520613189886,-0.007701445630395762
